actual,predictions
1.9153638999873583,2.9271149426637533
42.192954,26.519865288166418
0.3428283060990527,3.063389405917779
1.88724111769968,2.973640757021143
0.0,17.712227707177217
0.3677151942860001,10.481459804124835
1.2500031250078123,4.2903779999826455
3.5,7.9108883741562295
26.018629338606445,22.024175249848145
14.366164808642685,15.066527306385373
15.20068,10.788603053124373
0.5487010599807077,10.092528482407824
26.318743,26.820862456183136
35.8,20.60918833911246
14.796839395105208,16.61653928890438
18.29625292740047,18.31754981419356
13.274923669188905,15.497327913453555
2.158999,3.2051359146154597
5.711479,9.533515223884748
2.5618953926873256,8.31602027391003
2.1751330093835235,5.317573704850261
21.676927078817307,20.473922251383286
2.641240326457305,6.1993894348203105
0.8812032301385604,1.2513253930366337
54.716452,26.436217131362188
1.455883,2.3188035639489204
4.327772,2.7975622943815517
1.682789,3.2289953650907055
1.558851313644002,2.9541918428394043
1.5125618259646365,2.795329553150057
10.840753,10.359949846805737
0.5123628020506809,1.1208053644085316
0.0,19.65610458486558
22.7,9.18957091142001
0.3451996876633226,2.390620285496785
2.35332,2.197573399973762
0.3020359640263085,3.1800707334327583
1.994257,2.225795739223764
6.183215,5.410857407396683
1.328457,3.355233193307004
2.6076299251610213,2.9963336876340514
0.3295305507773626,3.1937025338302822
8.190813183932901,6.618223374283685
27.07092582566324,21.214290448163815
34.337527,26.0233732925211
1.5580012713290374,4.917392560885517
8.8,13.973054526565951
0.4263519620717294,1.7874527719874431
11.336262,8.44459563281023
0.0,22.71494001313468
34.752063,27.29228597979025
1.9471314858949795,2.9595308348186475
2.656856,2.703523260163146
1.5182524307221417,4.704521689437392
17.530867,11.201955860349816
32.56904637832204,18.39065112507901
1.804435,2.27967952013602
17.58891194990678,14.566951179172342
10.123916740908722,7.880704156877956
0.5183877312138878,1.1810020358090016
35.1,21.83154554939526
27.3,20.657860926927565
7.90688848124486,8.396472212661166
39.676903,23.589160770987704
0.660714073341905,1.2000265237810128
0.2787928936806572,4.506387917027214
1.6803559666079664,2.8663474737907997
3.8010962361545073,5.575126639759378
1.3681986843401452,1.7597396814455564
4.7,12.048468535106496
49.2,21.436052809454246
17.606374,11.149792805696324
22.59682740543228,20.79977510799642
30.9,20.680375511958815
29.199317,21.191678133785235
56.35072692437732,29.95775831906358
3.2201970760610545,3.1537831567787205
1.5320645795861587,2.840791214746527
2.178834,3.793988192486453
4.578586864950002,5.635122887089558
1.566345,3.3261728583267662
43.123814,27.705243080252885
11.119531,14.655671207371801
10.022249393653912,12.498633494735937
1.491215,2.8165684407374525
0.7903676316001625,1.6462953425918514
0.2759113905051165,4.510756867239243
15.910625,6.975277854307717
15.531809145129223,15.41426159561335
0.3346249857784381,2.105462529210003
71.0,36.85760092949708
17.013168192180746,17.678935423503223
0.9778076769636334,1.486307851075227
0.0,16.697618359551036
3.243236230840582,8.501732720513292
2.8867360253109013,5.714622618592518
20.4,11.80504777801306
1.322588,4.383027042630119
5.571899794954088,7.527665352391339
1.835946,3.226407365283764
2.9522386825930105,5.607811326761024
0.4402361779047223,1.3014103068375165
0.619961264820174,1.1987873042564057
0.3321797836712377,2.4248407269127235
0.2900475968106366,2.117060262603033
0.0,20.191172267930092
2.620348,3.3914250957186716
1.6781057542246312,17.577526583282495
60.99048548426445,39.65560424541487
2.33624,4.11509866896656
13.166557,7.340293398523635
12.245314,9.766410899868804
6.835269993164729,7.498116960482526
0.3885236335041024,1.8234385251674932
11.712619175900116,12.4634607828983
2.1865666093786214,9.152582189938366
1.2056763241340231,2.630380268248379
24.81512730160306,22.163016858024783
0.3786381446125093,1.4030112329041649
0.7868006325877086,3.6081338891436285
0.658190056327905,1.2172408995729418
0.5819095945253946,1.346677165084384
33.277468,23.061697512311962
17.6,13.385510489981097
3.677525172659807,8.489244924915367
1.9635332602898965,5.5192481473038955
24.6,20.590830360950502
2.601010232374254,5.574366489756077
5.321300100040442,6.725579275656702
3.370748643273671,5.492077604543869
8.109642364771714,8.506231979629314
0.5624898048722867,1.7375783576810495
65.173224,31.965797456929
5.135210081444432,4.488236730064748
1.8326430377890992,2.8510346336305914
0.0,14.300686093388576
3.4,12.017200132121108
0.6792343127439301,3.7669041690992326
0.5716297851129312,1.907868131242272
0.2820378020906898,2.4937571747536684
2.6834975633842126,2.8993778723090875
1.539607954230535,2.9557698622644626
1.950703,2.19694824429258
25.4,12.697302443537298
1.7719437514175551,2.805968250245456
7.077441363398305,6.189500091607826
1.719761434693779,5.391580348389032
11.949715596768796,13.204802267493903
32.285759,11.642970511355863
0.4850587357623134,1.2370237642119506
1.86843245990344,5.954884467449278
9.205221201465472,11.170346280763923
1.7019886034843112,2.8407327771329665
1.6549496233334655,5.2697678877625345
60.163645,32.219931997940016
90.2853015529072,31.987056431511697
1.045515,3.7457758991616847
3.542691,3.392882277822504
0.0,21.836197127390875
12.25940909648155,12.920204702664497
8.589884551951622,7.895242701989152
1.8187108977156992,5.870455613852208
20.384866275277236,11.646469271919129
5.473154178753216,16.899567921280813
2.425406619419746,5.927936730314795
31.360931,22.274764797524032
0.5608141226455621,1.1720692249594251
8.912366,7.951959268435599
0.5393911999404511,1.6775398304778275
22.796996,11.093666244355834
0.2690544350933081,3.1442551952722284
0.3507910337811765,2.950667152274763
0.3401656742900061,3.09170439788032
1.476476772067422,10.625343790668103
1.3236933161429694,3.283172605499509
5.065188982200926,5.139249915818688
2.292768150699065,15.520980763018132
0.0,9.930434956466959
1.193889,2.5684847414562695
10.503276,19.70055289541668
17.18094976290289,18.009146900328933
88.7784090909091,23.010099386134392
5.291845266444409,6.59045909371815
26.413298,15.855828317406646
11.93830285086672,12.760475455882938
18.66019779809666,15.973353550763347
9.694754,8.485328797658084
0.0,7.775730401108148
0.3540745482716913,1.8173766678424617
13.6,19.522547033451968
0.4263530527304928,1.332276107126059
1.3265027286161128,1.7651756776165064
20.334202,18.876208668579093
0.3210219283658828,2.53892312329853
0.7595690509032794,1.291918831043298
0.0,10.266214692839569
1.5498301386168076,2.844039069216007
13.58068283673303,16.618928631900335
0.0,10.383531610990456
1.0794240193432785,4.550370739214544
1.6595637338856362,3.0377722037887187
0.0,4.721833851351261
12.105951285652027,15.38054906831283
0.7665760573766848,1.1687544223194548
0.0,12.600002409485048
0.0,6.113905313256525
1.4243472216683095,2.841763932191845
1.867651,4.779984198326151
1.279218,3.7574666632230818
10.185788787483704,11.41843724555669
1.5440009387525708,2.7911876152468396
21.066823965618944,20.238967940855098
1.9404062434511289,5.47013827895815
9.289191097239252,13.012181990159343
1.3988674768907092,4.884783791235802
9.180544589905072,7.759661622906865
0.0,10.482243807751098
0.4915270565983575,2.177804643081633
11.814186475119325,12.571137818622311
3.7218165442189024,3.3123723829200205
0.0,15.272035654517735
0.3399381040700109,2.0708025774370564
9.019952,8.931958453231598
1.623103,3.529603370019184
1.0027093205842186,1.4293830807750527
4.330911,9.472129867069564
0.0,9.08593330875113
27.626623,24.058347822670584
0.0,15.715342565574183
0.3219075468649102,2.13988695583487
1.309667,3.288482458708196
15.019976568836553,15.785568024339021
1.5950387913434056,3.2655295915527836
1.64646,12.929928923578817
1.1816112924227995,2.2989647104029354
0.7636374188444334,1.2635719731765482
0.6576948322286252,6.68906881675685
