actual,predictions
1.9153638999873583,1.827514
42.192954,39.215958
0.3428283060990527,0.32245088
1.88724111769968,2.579009
0.0,50.777752
0.3677151942860001,9.668858
1.2500031250078123,1.4010906
3.5,4.330879
26.018629338606445,25.576353
14.366164808642685,13.823602
15.20068,14.454449
0.5487010599807077,1.3459483
26.318743,36.76444
35.8,38.505585
14.796839395105208,15.271126
18.29625292740047,18.086567
13.274923669188905,8.158646
2.158999,1.59442
5.711479,5.205112
2.5618953926873256,2.990843
2.1751330093835235,2.5287037
21.676927078817307,21.343588
2.641240326457305,2.5337055
0.8812032301385604,0.902272
54.716452,50.427197
1.455883,1.4820426
4.327772,4.253854
1.682789,1.5435308
1.558851313644002,1.4704046
1.5125618259646365,1.4653943
10.840753,10.225682
0.5123628020506809,0.4939518
0.0,13.449045
22.7,17.593193
0.3451996876633226,-0.07105909
2.35332,2.1313193
0.3020359640263085,0.44404203
1.994257,2.414864
6.183215,6.31896
1.328457,1.759054
2.6076299251610213,2.5250742
0.3295305507773626,0.890363
8.190813183932901,8.534817
27.07092582566324,16.805872
34.337527,36.992317
1.5580012713290374,1.6178914
8.8,12.011376
0.4263519620717294,0.46613297
11.336262,10.9314
0.0,41.115757
34.752063,31.400103
1.9471314858949795,3.1356342
2.656856,2.5556633
1.5182524307221417,1.3862326
17.530867,16.37638
32.56904637832204,31.991495
1.804435,2.1365068
17.58891194990678,5.9907026
10.123916740908722,8.807164
0.5183877312138878,0.5107297
35.1,34.42053
27.3,34.917595
7.90688848124486,7.2359815
39.676903,25.979988
0.660714073341905,0.67831314
0.2787928936806572,0.2592665
1.6803559666079664,1.6007934
3.8010962361545073,3.7424824
1.3681986843401452,1.398081
4.7,3.2115548
49.2,45.37058
17.606374,17.918373
22.59682740543228,22.64958
30.9,33.603188
29.199317,32.391872
56.35072692437732,42.38902
3.2201970760610545,3.2531028
1.5320645795861587,1.4400576
2.178834,1.3108557
4.578586864950002,4.243459
1.566345,1.5991327
43.123814,40.57575
11.119531,17.95781
10.022249393653912,11.208441
1.491215,1.9034257
0.7903676316001625,0.7520396
0.2759113905051165,0.2236339
15.910625,15.06496
15.531809145129223,13.51383
0.3346249857784381,0.37049502
71.0,67.62927
17.013168192180746,17.067167
0.9778076769636334,0.9586374
0.0,5.6902356
3.243236230840582,1.6716298
2.8867360253109013,1.7218273
20.4,21.929836
1.322588,1.5965534
5.571899794954088,6.135324
1.835946,1.6172484
2.9522386825930105,3.2935672
0.4402361779047223,0.42460915
0.619961264820174,0.6483283
0.3321797836712377,0.8520744
0.2900475968106366,0.2945143
0.0,13.755344
2.620348,2.5925822
1.6781057542246312,0.7049919
60.99048548426445,77.27757
2.33624,3.600838
13.166557,6.2623153
12.245314,14.289595
6.835269993164729,7.0132437
0.3885236335041024,0.41147503
11.712619175900116,11.9230585
2.1865666093786214,3.3895462
1.2056763241340231,0.8790748
24.81512730160306,24.292767
0.3786381446125093,0.36655813
0.7868006325877086,0.61427027
0.658190056327905,0.67358685
0.5819095945253946,0.59061795
33.277468,23.575853
17.6,27.596195
3.677525172659807,2.362192
1.9635332602898965,1.9200808
24.6,24.769407
2.601010232374254,2.527882
5.321300100040442,6.1698146
3.370748643273671,3.1243002
8.109642364771714,7.359053
0.5624898048722867,0.55299807
65.173224,52.191566
5.135210081444432,5.008212
1.8326430377890992,2.0184612
0.0,55.596424
3.4,3.8414412
0.6792343127439301,0.49974585
0.5716297851129312,0.59624845
0.2820378020906898,0.18062098
2.6834975633842126,2.5856178
1.539607954230535,1.5746905
1.950703,1.6144291
25.4,22.412098
1.7719437514175551,1.323076
7.077441363398305,6.8063545
1.719761434693779,1.7940878
11.949715596768796,11.780632
32.285759,28.273014
0.4850587357623134,0.4783898
1.86843245990344,2.4985466
9.205221201465472,9.21854
1.7019886034843112,1.7193109
1.6549496233334655,1.6479914
60.163645,58.399933
90.2853015529072,78.151596
1.045515,1.4775804
3.542691,3.2258413
0.0,29.616247
12.25940909648155,12.074167
8.589884551951622,9.820474
1.8187108977156992,2.3611777
20.384866275277236,16.316622
5.473154178753216,9.293643
2.425406619419746,0.89058065
31.360931,30.930574
0.5608141226455621,0.5536049
8.912366,8.489612
0.5393911999404511,0.56836337
22.796996,16.604094
0.2690544350933081,0.22801624
0.3507910337811765,0.423533
0.3401656742900061,1.2365576
1.476476772067422,1.4130919
1.3236933161429694,1.169242
5.065188982200926,5.175023
2.292768150699065,5.795638
0.0,3.179932
1.193889,1.4307706
10.503276,14.730471
17.18094976290289,16.906744
88.7784090909091,57.655457
5.291845266444409,3.1314945
26.413298,18.735304
11.93830285086672,11.934653
18.66019779809666,11.416973
9.694754,11.83504
0.0,4.6132517
0.3540745482716913,0.35496756
13.6,13.655847
0.4263530527304928,0.39273113
1.3265027286161128,1.2059411
20.334202,18.260513
0.3210219283658828,0.32985356
0.7595690509032794,0.77113265
0.0,-1.4124058
1.5498301386168076,1.4368438
13.58068283673303,10.494405
0.0,6.123064
1.0794240193432785,0.7306529
1.6595637338856362,1.5737321
0.0,-1.0889319
12.105951285652027,11.608302
0.7665760573766848,0.80189776
0.0,9.855285
0.0,1.5197947
1.4243472216683095,1.3168606
1.867651,2.6714485
1.279218,1.7715026
10.185788787483704,10.491523
1.5440009387525708,1.2371043
21.066823965618944,19.503323
1.9404062434511289,2.3167732
9.289191097239252,22.136644
1.3988674768907092,1.4156674
9.180544589905072,9.921834
0.0,1.5963988
0.4915270565983575,0.4971678
11.814186475119325,11.267845
3.7218165442189024,3.9096334
0.0,8.73196
0.3399381040700109,0.18553708
9.019952,10.372528
1.623103,1.5907933
1.0027093205842186,0.89259154
4.330911,3.7096694
0.0,4.1695523
27.626623,33.16933
0.0,8.462625
0.3219075468649102,0.380933
1.309667,1.6643566
15.019976568836553,14.675939
1.5950387913434056,1.5327874
1.64646,1.0090882
1.1816112924227995,1.2963625
0.7636374188444334,0.7506386
0.6576948322286252,0.87262106
1.9026526783641755,1.7827893
0.0,28.549862
11.733783910635502,11.774321
38.089115,34.350655
40.56136935182932,32.422478
33.309226,32.454823
0.3850433751362091,0.47105348
118.4,98.62074
1.485919427504963,1.3092589
2.0929434319249216,-0.16504288
2.058112875142524,1.9307929
0.3958144991600816,0.42196032
3.36724,4.147581
1.160558,1.3425618
58.927519151443725,57.32987
0.0,10.880163
0.3073754745108888,0.41999215
0.4546421693342037,0.36043927
3.332800085319682,3.4565542
0.5303542978851592,0.5669791
1.6876383863476805,1.3969687
1.0609696838522535,0.9219834
2.204009,0.8985237
0.6044955122253173,0.57578295
0.3034923471369746,0.2922013
4.007245099139244,3.7989872
0.7772242214156362,0.7563011
11.67733196319305,11.658157
